id,title,link,price,shipping,image_link,availability,brand,condition,google_product_category,custom_label_0,custom_label_1,ads_label,description
7E9084200AD5E,"T-shirt męski VW T2, niebieski - S","https://vwdostawcze-sklep.pl/katalog/1/t-shirt-meski-vw-t244-niebieski,208480.html?a=1",129.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1624958864_2efe34a5cc1ce04aef7ed1a85b80ffab.jpeg,in stock,VW,New,,,in_stock,,"Męski t-shirt z krótkim rękawemw kolorze niebieskim, z kolekcjiHeritage. Z przodu duży nadruk motywu T2 przed ogniskiem. Na karku kolorowa tasiemka, z brzegu prawego rękawa ozdobna metka pętelkowa. Wykonany w100% z bawełny organicznej.|T-shirt dostępnyw rozmiarach: S – 2XL|Uwaga:|prać w 30°C|prać i prasować na lewej stronie (nie prasować po nadruku)|nie suszyć w suszarce bębnowej|nie prać chemicznie|nie wybielać"
7E9084200EWN3,"T-shirt męski VW T1, oliwkowy - 2XL","https://vwdostawcze-sklep.pl/katalog/1/t-shirt-meski-vw-t144-oliwkowy,208489.html?a=1",129.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1624965017_70ad1525f5362836ab228e0531cfee7b.jpeg,in stock,VW,New,,,in_stock,,"Męski t-shirt z krótkim rękawem w kolorze oliwkowym, z kolekcjiHeritage. Z przodu duży nadruk motywu T1. Na karku kolorowa tasiemka, z brzegu prawego rękawa ozdobna metka pętelkowa. Wykonany w100% z bawełny organicznej.|T-shirt dostępnyw rozmiarach: S – 2XL|Uwaga:|prać w 30°C|prać i prasować na lewej stronie (nie prasować po nadruku)|nie suszyć w suszarce bębnowej|nie prać chemicznie|nie wybielać"
7E9084200DWN3,"T-shirt męski VW T1, oliwkowy - XL","https://vwdostawcze-sklep.pl/katalog/1/t-shirt-meski-vw-t144-oliwkowy,208488.html?a=1",129.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1624964998_80c3340ee59a8f061710ad3bdc0d9b8f.jpeg,in stock,VW,New,,,in_stock,,"Męski t-shirt z krótkim rękawem w kolorze oliwkowym, z kolekcjiHeritage. Z przodu duży nadruk motywu T1. Na karku kolorowa tasiemka, z brzegu prawego rękawa ozdobna metka pętelkowa. Wykonany w100% z bawełny organicznej.|T-shirt dostępnyw rozmiarach: S – 2XL|Uwaga:|prać w 30°C|prać i prasować na lewej stronie (nie prasować po nadruku)|nie suszyć w suszarce bębnowej|nie prać chemicznie|nie wybielać"
7E9084200CWN3,"T-shirt męski VW T1, oliwkowy - L","https://vwdostawcze-sklep.pl/katalog/1/t-shirt-meski-vw-t144-oliwkowy,208487.html?a=1",129.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1624964982_1fae09e4b50f88a385b365159eb7e0c5.jpeg,in stock,VW,New,,,in_stock,,"Męski t-shirt z krótkim rękawem w kolorze oliwkowym, z kolekcjiHeritage. Z przodu duży nadruk motywu T1. Na karku kolorowa tasiemka, z brzegu prawego rękawa ozdobna metka pętelkowa. Wykonany w100% z bawełny organicznej.|T-shirt dostępnyw rozmiarach: S – 2XL|Uwaga:|prać w 30°C|prać i prasować na lewej stronie (nie prasować po nadruku)|nie suszyć w suszarce bębnowej|nie prać chemicznie|nie wybielać"
7E9084200BWN3,"T-shirt męski VW T1, oliwkowy - M","https://vwdostawcze-sklep.pl/katalog/1/t-shirt-meski-vw-t144-oliwkowy,208486.html?a=1",129.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1624964965_055b8a722fd9584fe0f566b632e90092.jpeg,in stock,VW,New,,,in_stock,,"Męski t-shirt z krótkim rękawem w kolorze oliwkowym, z kolekcjiHeritage. Z przodu duży nadruk motywu T1. Na karku kolorowa tasiemka, z brzegu prawego rękawa ozdobna metka pętelkowa. Wykonany w100% z bawełny organicznej.|T-shirt dostępnyw rozmiarach: S – 2XL|Uwaga:|prać w 30°C|prać i prasować na lewej stronie (nie prasować po nadruku)|nie suszyć w suszarce bębnowej|nie prać chemicznie|nie wybielać"
7E9084200AWN3,"T-shirt męski VW T1, oliwkowy - S","https://vwdostawcze-sklep.pl/katalog/1/t-shirt-meski-vw-t144-oliwkowy,208485.html?a=1",129.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1624959589_1e3c886cd5957abfffa322904725570c.jpeg,in stock,VW,New,,,in_stock,,"Męski t-shirt z krótkim rękawem w kolorze oliwkowym, z kolekcjiHeritage. Z przodu duży nadruk motywu T1. Na karku kolorowa tasiemka, z brzegu prawego rękawa ozdobna metka pętelkowa. Wykonany w100% z bawełny organicznej.|T-shirt dostępnyw rozmiarach: S – 2XL|Uwaga:|prać w 30°C|prać i prasować na lewej stronie (nie prasować po nadruku)|nie suszyć w suszarce bębnowej|nie prać chemicznie|nie wybielać"
7E9084152D645,Bluzka dla dzieci VW T1 - 152/158,"https://vwdostawcze-sklep.pl/katalog/1/bluzka-dla-dzieci-vw-t1,208469.html?a=1",119.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1624975861_8104b1ccaf5eefccf0315305948b6c77.jpeg,in stock,VW,New,,,in_stock,,"Bordowa bluzka dziecięca Henley z kolekcjiHeritage, zdługim rękawem i plisą na guziki. Zapinana na 3 guziki, z dużym nadrukiem T1 w kolorze ciemnoczerwonym z przodu i nadrukiemVolkswagena na karku. Bluzka wykonana z przyjemnej w dotyku bawełny organicznej.|Uwaga:|prać w 30°C|nie chlorować|nie suszyć w suszarce bębnowej|prać i prasować na lewej stronie, z podobnymi kolorami|nie prać chemicznie|nie wybielać"
7E9084152C645,Bluzka dla dzieci VW T1 - 140/146,"https://vwdostawcze-sklep.pl/katalog/1/bluzka-dla-dzieci-vw-t1,208468.html?a=1",119.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1624975836_23adad1e3bbfd0fde1f93bd383f4cf95.jpeg,in stock,VW,New,,,in_stock,,"Bordowa bluzka dziecięca Henley z kolekcjiHeritage, zdługim rękawem i plisą na guziki. Zapinana na 3 guziki, z dużym nadrukiem T1 w kolorze ciemnoczerwonym z przodu i nadrukiemVolkswagena na karku. Bluzka wykonana z przyjemnej w dotyku bawełny organicznej.|Uwaga:|prać w 30°C|nie chlorować|nie suszyć w suszarce bębnowej|prać i prasować na lewej stronie, z podobnymi kolorami|nie prać chemicznie|nie wybielać"
7E9084152B645,Bluzka dla dzieci VW T1 - 128/134,"https://vwdostawcze-sklep.pl/katalog/1/bluzka-dla-dzieci-vw-t1,208449.html?a=1",119.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1624975627_286a30e1af3cbe39f654c052a2a1cbd3.jpeg,in stock,VW,New,,,in_stock,,"Bordowa bluzka dziecięca Henley z kolekcjiHeritage, zdługim rękawem i plisą na guziki. Zapinana na 3 guziki, z dużym nadrukiem T1 w kolorze ciemnoczerwonym z przodu i nadrukiemVolkswagena na karku. Bluzka wykonana z przyjemnej w dotyku bawełny organicznej.|Uwaga:|prać w 30°C|nie chlorować|nie suszyć w suszarce bębnowej|prać i prasować na lewej stronie, z podobnymi kolorami|nie prać chemicznie|nie wybielać"
7E9084152A645,Bluzka dla dzieci VW T1 - 116/122,"https://vwdostawcze-sklep.pl/katalog/1/bluzka-dla-dzieci-vw-t1,208448.html?a=1",119.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1627622590_74064e7b224840fcdac2ea7628918e12.jpeg,in stock,VW,New,,,in_stock,,"Bordowa bluzka dziecięca Henley z kolekcjiHeritage, zdługim rękawem i plisą na guziki. Zapinana na 3 guziki, z dużym nadrukiem T1 w kolorze ciemnoczerwonym z przodu i nadrukiemVolkswagena na karku. Bluzka wykonana z przyjemnej w dotyku bawełny organicznej.|Uwaga:|prać w 30°C|nie chlorować|nie suszyć w suszarce bębnowej|prać i prasować na lewej stronie, z podobnymi kolorami|nie prać chemicznie|nie wybielać"
7E9084210D645,"T-shirt damski VW T1, bordowy - XL","https://vwdostawcze-sklep.pl/katalog/1/t-shirt-damski-vw-t144-bordowy,208526.html?a=1",129.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1638442789_96aece36900f0189089bdc0047da4fa3.jpeg,in stock,VW,New,,,in_stock,,"Damski t-shirt z krótkim rękawem w kolorze bordowym, z kolekcjiHeritage. Z przodu duży nadruk motywu T1. Na karku kolorowa tasiemka, z brzegu prawego rękawa ozdobna metka pętelkowa. Wykonany w95% z bawełny organicznej i 5% elastanu.|T-shirt dostępnyw rozmiarach: XS – XL|Uwaga:|prać w 30°C|prać i prasować na lewej stronie (nie prasować po nadruku)|nie suszyć w suszarce bębnowej|nie prać chemicznie|nie wybielać"
7E9084210C645,"T-shirt damski VW T1, bordowy - L","https://vwdostawcze-sklep.pl/katalog/1/t-shirt-damski-vw-t144-bordowy,208525.html?a=1",129.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1638442768_70936b223cfee4b13111978437307c40.jpeg,in stock,VW,New,,,in_stock,,"Damski t-shirt z krótkim rękawem w kolorze bordowym, z kolekcjiHeritage. Z przodu duży nadruk motywu T1. Na karku kolorowa tasiemka, z brzegu prawego rękawa ozdobna metka pętelkowa. Wykonany w95% z bawełny organicznej i 5% elastanu.|T-shirt dostępnyw rozmiarach: XS – XL|Uwaga:|prać w 30°C|prać i prasować na lewej stronie (nie prasować po nadruku)|nie suszyć w suszarce bębnowej|nie prać chemicznie|nie wybielać"
7E9084210B645,"T-shirt damski VW T1, bordowy - M","https://vwdostawcze-sklep.pl/katalog/1/t-shirt-damski-vw-t144-bordowy,208524.html?a=1",129.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1638442674_afbfa5eb6529c8d6afa71a93723018a7.jpeg,in stock,VW,New,,,in_stock,,"Damski t-shirt z krótkim rękawem w kolorze bordowym, z kolekcjiHeritage. Z przodu duży nadruk motywu T1. Na karku kolorowa tasiemka, z brzegu prawego rękawa ozdobna metka pętelkowa. Wykonany w95% z bawełny organicznej i 5% elastanu.|T-shirt dostępnyw rozmiarach: XS – XL|Uwaga:|prać w 30°C|prać i prasować na lewej stronie (nie prasować po nadruku)|nie suszyć w suszarce bębnowej|nie prać chemicznie|nie wybielać"
7E9084210A645,"T-shirt damski VW T1, bordowy - S","https://vwdostawcze-sklep.pl/katalog/1/t-shirt-damski-vw-t144-bordowy,208523.html?a=1",129.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1638442723_dc1612efc572e784f04f1fbae3e33bee.jpeg,in stock,VW,New,,,in_stock,,"Damski t-shirt z krótkim rękawem w kolorze bordowym, z kolekcjiHeritage. Z przodu duży nadruk motywu T1. Na karku kolorowa tasiemka, z brzegu prawego rękawa ozdobna metka pętelkowa. Wykonany w95% z bawełny organicznej i 5% elastanu.|T-shirt dostępnyw rozmiarach: XS – XL|Uwaga:|prać w 30°C|prać i prasować na lewej stronie (nie prasować po nadruku)|nie suszyć w suszarce bębnowej|nie prać chemicznie|nie wybielać"
7E9084210645,"T-shirt damski VW T1, bordowy - XS","https://vwdostawcze-sklep.pl/katalog/1/t-shirt-damski-vw-t144-bordowy,208522.html?a=1",129.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1638442461_a10ee824544ee197c4c521cddbfb1a1e.jpeg,out of stock,VW,New,,,out_of_stock,,"Damski t-shirt z krótkim rękawem w kolorze bordowym, z kolekcjiHeritage. Z przodu duży nadruk motywu T1. Na karku kolorowa tasiemka, z brzegu prawego rękawa ozdobna metka pętelkowa. Wykonany w95% z bawełny organicznej i 5% elastanu.|T-shirt dostępnyw rozmiarach: XS – XL|Uwaga:|prać w 30°C|prać i prasować na lewej stronie (nie prasować po nadruku)|nie suszyć w suszarce bębnowej|nie prać chemicznie|nie wybielać"
1H2069601B,Szklanka z zimowym motywem VW T1,"https://vwdostawcze-sklep.pl/katalog/1/szklanka-z-zimowym-motywem-vw-t1,208515.html",35.00 PLN,PL:::15.00 PLN,https://vwdostawcze-sklep.pl/web/uploaded_images/gallery/1637311773_51ac1688750be94b2fa69b9ebc2e9ab0.jpeg,in stock,VW,New,,,in_stock,,"Przezroczysta szklanka z białym motywem zimowym VW T1 o pojemności 26 cl. Wykonana ze szkła, przeznaczona również do gorących napojów. Szklankasprzedawana jest w opakowaniu prezentowym.|Ilość sztuk w opakowaniu - 1|Edycja limitowana – do wyczerpania zapasu."
